cholIMIS 0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
cholIMIS 1
	        1.52799	    -0.00866303	      0.0015009	      0.0217122	    -0.00265644	      0.0317609	      -0.205559	      -0.362553	      0.0445647	      0.0744047	      -0.163477	      -0.139977	      0.0103033	     -0.0251251	      -0.206819
	              0	      0.0520106	   -0.000370509	     -0.0122752	     0.00410827	    -0.00858581	      0.0272613	      0.0569151	     -0.0010814	     -0.0194696	      0.0174424	      0.0192228	    -0.00316724	     0.00705691	      0.0410101
	              0	              0	     0.00319706	     0.00600974	    -0.00426155	     0.00869158	      -0.046852	     -0.0772079	      0.0148097	      0.0220622	     -0.0368691	     -0.0265343	     0.00049207	    -0.00473085	     -0.0475238
	              0	              0	              0	        0.25529	     0.00213042	     0.00459365	      -0.020463	     -0.0292004	    0.000220174	    -0.00375425	      -0.015229	     -0.0100713	     0.00279383	     0.00199566	     -0.0193147
	              0	              0	              0	              0	      0.0872137	     0.00205836	     0.00718867	     0.00264509	     -0.0124766	    -0.00828263	      0.0161167	     0.00613422	   7.94426e-005	    0.000738757	    0.000168134
	              0	              0	              0	              0	              0	      0.0614078	     -0.0610382	      -0.118533	     0.00911843	        0.01707	      -0.038086	     -0.0454388	    0.000708943	     -0.0073028	     -0.0671522
	              0	              0	              0	              0	              0	              0	       0.161216	        0.23026	     -0.0296563	     -0.0451799	      0.0995767	      0.0868956	     -0.0101673	      0.0181607	       0.142431
	              0	              0	              0	              0	              0	              0	              0	        0.41428	    -0.00340344	     -0.0130043	      0.0138409	      0.0153054	   -0.000128773	     0.00176975	      0.0245274
	              0	              0	              0	              0	              0	              0	              0	              0	       0.204815	      0.0113925	    -0.00446446	    -0.00765568	   -0.000572046	   -0.000385505	    -0.00341628
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.186379	     -0.0257666	     -0.0154914	    -0.00144124	    -0.00077938	    -0.00482256
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.242154	    0.000357826	   -0.000623437	     0.00047481	      0.0166195
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.169812	    -0.00265594	     0.00312828	       0.021506
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0872297	     0.00205521	      0.0060485
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0674831	    -0.00142409
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.293329
cholIMIS 2
	        1.03919	    -0.00927355	    0.000296758	     -0.0373344	      0.0202859	      0.0370699	     -0.0851113	      -0.325236	      -0.124186	     -0.0181165	      0.0790449	     -0.0549255	    -0.00296272	    -0.00492591	     -0.0429497
	              0	      0.0425838	  -2.95021e-005	      0.0264204	    -0.00840029	     -0.0170591	     0.00706579	        0.10935	       0.074073	      0.0213206	     -0.0638433	     0.00903274	     0.00439393	   3.88061e-005	     -0.0176713
	              0	              0	     0.00270306	      0.0262494	     -0.0109974	    -0.00921942	     -0.0417152	      0.0200393	      0.0890299	      0.0432949	     -0.0990224	     -0.0287726	     0.00544452	    -0.00879503	     -0.0708319
	              0	              0	              0	       0.214814	     -0.0121067	     -0.0146865	     -0.0245435	      0.0826322	       0.102423	      0.0398239	      -0.107322	     -0.0172207	      0.0122031	    -0.00223082	     -0.0539386
	              0	              0	              0	              0	      0.0737562	      0.0177753	      0.0123316	     -0.0912663	       -0.10328	     -0.0422867	      0.0949814	     0.00715662	    -0.00523111	     0.00580342	      0.0366589
